name,epigenetics
564,"0,0,0,0.9723333319028219,0.9723333319028219,0.9723333319028219,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8426666657129923,0.8426666657129923,0.8426666657129923,0,0"
565,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
566,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7233333190282186,0.7233333190282186,0.7233333190282186,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
567,"0,0,0.9399999976158142,0.9399999976158142,0.9399999976158142,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
568,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
569,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
570,"0,0,0,0,0,0.9683333237965902,0.9683333237965902,0.9683333237965902,0,0,0,0,0,0,0,0,0,0,0,0.9676666657129923,0.9676666657129923,0.9676666657129923,0,0,0,0,0,0,0,0,0,0"
571,"0,0,0,0,0,0,0,0,0,0.987666666507721,0.987666666507721,0.987666666507721,0,0,0,0,0.9700000087420145,0.9700000087420145,0.9700000087420145,0,0,0,0,0,0,0,0,0,0,0,0,0"
572,"0,0.9866666595141093,0.9866666595141093,0.9866666595141093,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
573,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9866666595141093,0.9866666595141093,0.9866666595141093,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
574,"0,0.975000003973643,0.975000003973643,0.975000003973643,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9763333400090536,0.9763333400090536,0.9763333400090536,0,0,0,0"
575,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
576,"0,0,0,0,0,0,0,0.9783333341280619,0.9783333341280619,0.9783333341280619,0,0,0,0,0,0,0,0,0,0,0,0.9676666657129923,0.9676666657129923,0.9676666657129923,0,0,0,0,0,0,0,0"
577,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
578,"0,0,0,0,0,0,0,0,0,0,0,0.8549999992052714,0.8549999992052714,0.8549999992052714,0,0,0,0,0,0,0,0,0,0,0.9753333330154419,0.9753333330154419,0.9753333330154419,0,0,0,0,0"
579,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
580,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
581,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
582,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
583,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
584,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
585,"0,0,0,0,0,0,0,0,0,0,0,0.8243333299954733,0.8243333299954733,0.8243333299954733,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
586,"0,0,0,0,0,0,0,0.9210000038146973,0.9210000038146973,0.9210000038146973,0,0,0,0,0,0,0,0,0.9623333414395651,0.9623333414395651,0.9623333414395651,0,0,0,0,0,0,0,0,0,0,0"
587,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9789999922116598,0.9789999922116598,0.9789999922116598,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
588,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9203333258628845,0.9203333258628845,0.9203333258628845,0,0,0,0,0,0,0,0.9660000006357828,0.9660000006357828,0.9660000006357828,0,0"
589,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
590,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7640000184377035,0.7640000184377035,0.7640000184377035,0,0"
591,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
592,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9273333350817362,0.9273333350817362,0.9273333350817362,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
593,"0,0.965666651725769,0.965666651725769,0.965666651725769,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
594,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
595,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
596,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
597,"0,0,0,0,0,0,0,0,0,0,0,0.9696666598320007,0.9696666598320007,0.9696666598320007,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9769999980926514,0.9769999980926514,0.9769999980926514,0,0"
598,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.057833333810170494,0.057833333810170494"
599,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.959333340326945,0.959333340326945,0.959333340326945,0,0,0,0,0,0,0,0,0,0"
600,"0,0,0,0,0,0,0,0,0,0,0.9480000138282776,0.9480000138282776,0.9480000138282776,0,0,0,0,0,0,0,0,0.968666652838389,0.968666652838389,0.968666652838389,0,0,0,0,0,0,0,0"
601,"0.959333340326945,0.959333340326945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9486666520436605,0.9486666520436605,0.9486666520436605,0,0,0,0,0,0,0,0"
602,"0,0,0,0,0,0,0,0,0.9916666746139526,0.9916666746139526,0.9916666746139526,0,0,0,0,0,0,0,0,0,0.956000010172526,0.956000010172526,0.956000010172526,0,0,0,0,0,0,0,0,0"
603,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
604,"0,0,0,0,0,0.49966668089230853,0.49966668089230853,0.49966668089230853,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
605,"0,0,0,0,0,0,0,0,0,0.9203333457310995,0.9203333457310995,0.9203333457310995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
606,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9363333582878113,0.9363333582878113,0.9363333582878113,0,0,0,0,0,0,0,0,0,0,0,0"
607,"0,0,0,0,0.529666672150294,0.529666672150294,0.529666672150294,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
608,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
609,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
610,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
611,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
612,"0,0,0,0,0,0,0.006533333410819371,0.006533333410819371,0.006533333410819371,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
613,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
614,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
615,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
616,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
617,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
618,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
619,"0,0,0,0,0,0,0,0,0,0,0.9646666646003723,0.9646666646003723,0.9646666646003723,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
620,"0,0,0,0,0,0,0,0,0.9776666561762491,0.9776666561762491,0.9776666561762491,0,0,0,0,0,0,0,0,0,0.9679999947547913,0.9679999947547913,0.9679999947547913,0,0,0,0,0,0,0,0,0"
621,"0,0,0,0,0,0,0,0,0,0.9593333204587301,0.9593333204587301,0.9593333204587301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
622,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9116666714350382,0.9116666714350382,0.9116666714350382,0.9646666646003723,0.9646666646003723,0.9646666646003723,0,0,0,0,0.9866666595141093,0.9866666595141093,1.0,1.0,1.0"
623,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.984333336353302,0.984333336353302,0.984333336353302,0,0,0,0,0,0,0,0,0,0,0.975000003973643,0.975000003973643,0.975000003973643,0"
624,"0,0,0,0,0,0,1.0,1.0,1.0,0,0,0,0,0,0,0,0,0,0,0,1.0,1.0,1.0,0,0,0,0,0,0,0,0,0"
625,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
626,"0,0,0,0,0,0,0,0,0.9760000109672546,0.9760000109672546,0.9760000109672546,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9693333307902018,0.9693333307902018,0.9693333307902018"
627,"0,0.9823333422342936,0.9823333422342936,0.9823333422342936,0.940666675567627,0.940666675567627,0.940666675567627,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
628,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.07129999995231628,0.07129999995231628,0.07129999995231628,0,0,0,0,0,0,0"
629,"0,0,0,0,0,0,0,0,0,0.04749999940395355,0.04749999940395355,0.04749999940395355,0.07306666672229767,0.07306666672229767,0.07306666672229767,0,0,0,0,0,0,0.020799999435742695,0.020799999435742695,0.020799999435742695,0.021166666100422542,0.021166666100422542,0.021166666100422542,0,0,0,0,0"
630,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
631,"0,0.9453333417574564,0.9453333417574564,0.9453333417574564,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
632,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2600000003973643,0.2600000003973643,0.2600000003973643,0"
633,"0,0,0,0,0,0,0,0,0,0,0.8329999844233195,0.8329999844233195,0.8329999844233195,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
634,"0,0,0,0,0,0,0,0,0,0,0.009000000233451525,0.009000000233451525,0.009000000233451525,0,0,0,0,0.062166668474674225,0.062166668474674225,0.062166668474674225,0,0,0,0,0,0,0,0,0,0,0,0"
635,"0.9369999965031942,0.9369999965031942,0.9369999965031942,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
636,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
637,"0,0,0,0,0,0,0,0,0.023933333655198414,0.023933333655198414,0.023933333655198414,0,0,0,0,0.047966666519641876,0.047966666519641876,0.047966666519641876,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
638,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9700000087420145,0.9700000087420145,0.9700000087420145,0,0"
639,"0,0,0,0,0,0,0,0,0,0,0.01283333326379458,0.01283333326379458,0.01283333326379458,0,0,0,0,0,0,0,0.012333333492279053,0.012333333492279053,0.012333333492279053,0,0,0,0,0,0,0,0,0"
640,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
641,"0,0,0,0,0,0,0,0,0,0,0.9506666660308838,0.9506666660308838,0.9506666660308838,0,0,0,0,0.9696666598320007,0.9696666598320007,0.9696666598320007,0,0,0,0,0,0,0,0,0,0,0,0"
642,"0,0.8829999963442484,0.8829999963442484,0.8829999963442484,0,0,0,0,0,0,0,0,0,0,0.9613333344459534,0.9613333344459534,0.9613333344459534,0,0.9783333341280619,0.9783333341280619,0.9783333341280619,0,0,0,0,0,0.9810000061988831,0.9810000061988831,0.9810000061988831,0,0,0"
643,"0,0,0,0,0,0,0,0,0,0,0,0.9756666620572408,0.9756666620572408,0.9756666620572408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
644,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9756666620572408,0.9756666620572408,0.9756666620572408,0,0,0,0,0"
645,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
646,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
647,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9453333218892416,0.9453333218892416,0.9453333218892416,0"
648,"0,0,0,0,0,0,0,0.965666671593984,0.965666671593984,0.965666671593984,0,0,0,0,0,0,0,0,0,0,1.0,1.0,1.0,0,0,0,0,0,0,0.9723333319028219,0.9723333319028219,0.9723333319028219"
649,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
650,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.10386666655540466,0.10386666655540466,0.10386666655540466,0,0,0,0,0,0,0,0,0"
651,"0,0.13783333326379457,0.13783333326379457,0.13783333326379457,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.19313333245615164,0.19313333245615164,0.19313333245615164"
652,"0,0,0,0,0,0.9703333377838135,0.9703333377838135,0.9703333377838135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
653,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8770000139872233,0.8770000139872233,0.8770000139872233,0,0,0,0,0,0,0,0,0"
654,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
655,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9909999966621399,0.9909999966621399"
656,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9423333406448364,0.9423333406448364,0.9423333406448364,0,0,0,0,0,0,0,0,0,0,0,0,0"
657,"0,0,0.6389999985694885,0.6389999985694885,0.6389999985694885,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
658,"0,0,0,0,0.0654666672150294,0.0654666672150294,0.0654666672150294,0.0654666672150294,0.0654666672150294,0.0654666672150294,0.041666666666666664,0.041666666666666664,0.041666666666666664,0,0,0,0,0,0,0.06943333397308986,0.06943333397308986,0.06943333397308986,0.12740000089009604,0.12740000089009604,0.05090000107884407,0.05090000107884407,0.05090000107884407,0.030299998819828033,0.030299998819828033,0.030299998819828033,0,0"
659,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
660,"0.9260000189145406,0.9260000189145406,0.9260000189145406,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
661,"0,0,0,0,0,0,0,0,0,0,0.8673333128293356,0.8673333128293356,0.8673333128293356,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
662,"0,0,0,0,0,0,0,0.9853333433469137,0.9853333433469137,0.9853333433469137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
663,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9340000152587891,0.9340000152587891,0.9340000152587891,0,0,0,0,0,0,0,0,0,0"
664,"0,0.9323333501815796,0.9323333501815796,0.9323333501815796,0,0,0,0,0,0,0.9323333303133646,0.9323333303133646,0.9323333303133646,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1.0,1.0,0,0"
665,"0,0,0,0,0,0,0,0,0.9273333350817362,0.9273333350817362,0.9273333350817362,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9363333384195963,0.9363333384195963,0.9363333384195963,0,0,0"
666,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1.0,1.0,0,0,0,0.9240000049273173,0.9240000049273173,0.9240000049273173,0,0,0,0,0,0,0,0,0"
667,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
668,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9476666649182638,0.9476666649182638,0.9476666649182638,0"
669,"0,0.9286666711171468,0.9286666711171468,0.9286666711171468,0,0,0,0,0,0.915666659673055,0.915666659673055,0.915666659673055,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
670,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
671,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
672,"0,0,0,0,0,0,0,0,0,0.937666674455007,0.937666674455007,0.937666674455007,0,0,0,0,0,0,0,0,0.9346666733423868,0.9346666733423868,0.9346666733423868,0,0,0,0,0,0,0,0,0"
673,"0,0,0,0,0,0.01710000013311704,0.01710000013311704,0.01710000013311704,0.022733333210150402,0.022733333210150402,0.022733333210150402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0"
674,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
675,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9583333333333334,0.9583333333333334,0.9583333333333334,0,0,0,0,0,0,0,0"
676,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
677,"0,0,0,0,0,0,0,0,0.9909999966621399,0.9909999966621399,0.9909999966621399,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
678,"0.9353333314259847,0.9353333314259847,0.9353333314259847,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
679,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
680,"0.9673333366711935,0.9673333366711935,0.9673333366711935,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
681,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
682,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
683,"0,0,0,0,0,0.9490000208218893,0.9490000208218893,0.9490000208218893,0.9353333314259847,0.9353333314259847,0.9353333314259847,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
684,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
685,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
686,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
687,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
688,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.934666653474172,0.934666653474172,0.934666653474172,0,0,0.9263333479563395,0.9263333479563395,0.9263333479563395,0,0,0,0,0,0,0,0,0"
689,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
690,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
691,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
692,"0,0,0,0,0,0,0,0,0.8916666507720947,0.8916666507720947,0.8916666507720947,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
693,"0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.07216666638851166,0.07216666638851166,0.07216666638851166,0"
694,"0,0,0,0,0,0,0,0,0,0,0,0.934333324432373,0.934333324432373,0.934333324432373,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9583333333333334,0.9583333333333334"
695,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
696,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.027033333977063496,0.027033333977063496,0.027033333977063496,0,0,0.021599999939401943,0.021599999939401943,0.021599999939401943,0"
697,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
698,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
699,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
700,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
701,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
702,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
703,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
704,"0,0,0,0,0.018533332894245785,0.018533332894245785,0.018533332894245785,0,0,0,0,0,0,0,0.012566667050123215,0.012566667050123215,0.012566667050123215,0,0,0,0,0,0,0,0,0,0.05346666773160299,0.05346666773160299,0.05346666773160299,0,0.07766666760047276,0.07766666760047276"
705,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9833333293596903,0.9833333293596903,0.9833333293596903,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
706,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
707,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9896666606267294,0.9896666606267294,0.9896666606267294,0,0,0,0,0,0,0,0,0"
708,"0,0,0,0,0,0,0,0,0,0,0.9619999925295512,0.9619999925295512,0.9619999925295512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
709,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
710,"0.9879999955495199,0.9879999955495199,0,0,0,0,0,0,0.9479999939600626,0.9479999939600626,0.9479999939600626,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
711,"0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.05566666523615519,0.05566666523615519,0.05566666523615519"
712,"0,0.9413333336512247,0.9413333336512247,0.9413333336512247,0,0.9863333304723104,0.9863333304723104,0.9863333304723104,0,0.987666666507721,0.987666666507721,0.987666666507721,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
713,"0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.038866667076945305,0.038866667076945305,0.038866667076945305,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
714,"0.046766666074593864,0.046766666074593864,0,0,0,0,0.027966666966676712,0.027966666966676712,0.027966666966676712,0,0,0,0,0,0,0.017233333239952724,0.017233333239952724,0.017233333239952724,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
715,"0,0,0,0,0,0,0,0,0,0,0,0.026733333865801494,0.026733333865801494,0.026733333865801494,0.04403333241740862,0.04403333241740862,0.04403333241740862,0.04683333386977514,0.04683333386977514,0.04683333386977514,0,0,0,0,0,0,0,0,0,0.051500000059604645,0.051500000059604645,0.051500000059604645"
716,"0,0,0,0,0,0,0,0.027566665783524513,0.027566665783524513,0.027566665783524513,0,0,0,0,0,0,0,0,0,0,0.04573333263397217,0.04573333263397217,0.04573333263397217,0,0.058999997874101005,0.058999997874101005,0.058999997874101005,0,0,0,0,0"
717,"0,0,0.04596666619181633,0.04596666619181633,0.04596666619181633,0,0,0,0,0,0,0.03603333358963331,0.03603333358963331,0.03603333358963331,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
718,"0,0,0,0,0,0,0,0,0,0,0,0.04573333263397217,0.04573333263397217,0.04573333263397217,0,0.058999997874101005,0.058999997874101005,0.058999997874101005,0,0,0,0,0,0,0,0,0,0,0.04533333579699198,0.04533333579699198,0.04533333579699198,0"
719,"0,0,0,0,0,0,0,0,0.04889999950925509,0.04889999950925509,0.04889999950925509,0,0,0.023499999816219013,0.023499999816219013,0.023499999816219013,0,0,0,0,0.11530000033477943,0.11530000033477943,0.11530000033477943,0,0,0,0,0,0,0.03243333349625269,0.03243333349625269,0.03243333349625269"
